LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.3717058658599854,0.0010000000000000002,0.0,8.0,452.2,2500.0,10.0,15.0,250.0,31.0,250.0,98.8,250.0,10.7,250.0,115.7,250.0,25.9,250.0,16.4,250.0,7.3,250.0,42.4,250.0,81.4,250.0,22.6
2.22843017578125,0.0010000000000000002,0.09999999999999999,8.0,542.4,2500.0,10.0,15.0,250.0,171.9,250.0,90.8,250.0,15.8,250.0,98.7,250.0,0.1,250.0,23.9,250.0,17.6,250.0,20.1,250.0,100.5,250.0,3.0
2.337349009513855,0.0010000000000000002,0.19999999999999998,8.0,565.1,2500.0,10.0,15.0,250.0,73.7,250.0,57.1,250.0,4.1,250.0,157.3,250.0,15.3,250.0,59.6,250.0,39.9,250.0,20.2,250.0,93.8,250.0,44.1
2.1572936177253723,0.0010000000000000002,0.3,8.0,594.4,2500.0,10.0,15.0,250.0,94.4,250.0,112.3,250.0,13.9,250.0,104.0,250.0,26.7,250.0,74.2,250.0,22.6,250.0,29.6,250.0,75.0,250.0,41.7
2.215498173236847,0.0010000000000000002,0.39999999999999997,8.0,655.4,2500.0,10.0,15.0,250.0,109.0,250.0,51.1,250.0,7.4,250.0,216.2,250.0,8.1,250.0,36.7,250.0,44.7,250.0,23.3,250.0,115.7,250.0,43.2
1.9789469718933106,0.0010000000000000002,0.5,8.0,847.2,2500.0,10.0,15.0,250.0,133.8,250.0,157.2,250.0,4.8,250.0,147.2,250.0,11.9,250.0,101.8,250.0,36.0,250.0,37.7,250.0,159.7,250.0,57.1
1.7511246085166932,0.0010000000000000002,0.5999999999999999,8.0,994.4,2500.0,10.0,15.0,250.0,167.4,250.0,146.1,250.0,15.2,250.0,218.2,250.0,15.0,250.0,68.6,250.0,46.2,250.0,54.2,250.0,222.6,250.0,40.9
1.4054135441780091,0.0010000000000000002,0.7000000000000001,8.0,1268.0,2500.0,10.0,15.0,250.0,174.3,250.0,219.8,250.0,27.3,250.0,204.7,250.0,39.9,250.0,139.3,250.0,85.7,250.0,86.1,250.0,193.4,250.0,97.5
1.039531761407852,0.0010000000000000002,0.7999999999999999,8.0,1656.7,2500.0,10.0,15.0,250.0,207.9,250.0,227.4,250.0,79.5,250.0,182.3,250.0,72.2,250.0,241.8,250.0,95.8,250.0,183.0,250.0,213.1,250.0,153.7
0.3737368658185005,0.0010000000000000002,0.9000000000000001,8.0,1927.5,2500.0,10.0,15.0,250.0,202.4,250.0,244.9,250.0,91.6,250.0,200.6,250.0,146.9,250.0,249.3,250.0,149.1,250.0,243.1,250.0,192.7,250.0,206.9
