LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.3593447685241697,0.0010000000000000002,0.0,8.0,459.4,2500.0,10.0,16.0,250.0,84.9,250.0,46.0,250.0,32.2,250.0,52.3,250.0,30.0,250.0,88.9,250.0,31.4,250.0,19.5,250.0,54.7,250.0,19.5
2.407856249809265,0.0010000000000000002,0.09999999999999999,8.0,439.1,2500.0,10.0,16.0,250.0,99.1,250.0,34.4,250.0,14.5,250.0,61.8,250.0,5.5,250.0,34.8,250.0,22.4,250.0,37.4,250.0,72.6,250.0,56.6
2.2293865442276,0.0010000000000000002,0.19999999999999998,8.0,513.1,2500.0,10.0,16.0,250.0,77.8,250.0,137.5,250.0,0.7,250.0,63.8,250.0,6.1,250.0,41.8,250.0,39.2,250.0,19.5,250.0,95.0,250.0,31.7
2.217377948760986,0.0010000000000000002,0.3,8.0,636.8,2500.0,10.0,16.0,250.0,127.2,250.0,70.1,250.0,0.1,250.0,152.8,250.0,17.5,250.0,50.2,250.0,68.1,250.0,16.8,250.0,76.0,250.0,58.0
2.0962265491485597,0.0010000000000000002,0.39999999999999997,8.0,621.8,2500.0,10.0,16.0,250.0,141.5,250.0,91.1,250.0,1.9,250.0,168.8,250.0,0.1,250.0,14.1,250.0,37.0,250.0,27.0,250.0,124.2,250.0,16.1
1.924560022354126,0.0010000000000000002,0.5,8.0,779.4,2500.0,10.0,16.0,250.0,145.1,250.0,188.9,250.0,6.3,250.0,115.3,250.0,2.4,250.0,69.6,250.0,54.0,250.0,15.3,250.0,163.8,250.0,18.7
1.831974947452545,0.0010000000000000002,0.5999999999999999,8.0,986.8,2500.0,10.0,16.0,250.0,192.3,250.0,146.1,250.0,6.9,250.0,152.1,250.0,24.2,250.0,152.3,250.0,43.7,250.0,46.5,250.0,171.3,250.0,51.4
1.3328852713108064,0.0010000000000000002,0.7000000000000001,8.0,1208.5,2500.0,10.0,16.0,250.0,190.1,250.0,215.6,250.0,32.7,250.0,190.9,250.0,34.6,250.0,118.7,250.0,75.0,250.0,65.8,250.0,193.6,250.0,91.5
1.1053433537483215,0.0010000000000000002,0.7999999999999999,8.0,1685.9,2500.0,10.0,16.0,250.0,204.6,250.0,232.6,250.0,56.6,250.0,205.8,250.0,97.4,250.0,211.9,250.0,138.7,250.0,210.9,250.0,156.4,250.0,171.0
0.48712273240089415,0.0010000000000000002,0.9000000000000001,8.0,1923.5,2500.0,10.0,16.0,250.0,205.5,250.0,250.0,250.0,104.8,250.0,207.3,250.0,130.0,250.0,250.0,250.0,137.2,250.0,240.1,250.0,192.5,250.0,206.1
1.8931321144104003,0.0010000000000000002,0.0,32.0,898.0,2500.0,10.0,16.0,250.0,179.9,250.0,183.5,250.0,8.9,250.0,215.0,250.0,1.4,250.0,76.6,250.0,27.9,250.0,7.1,250.0,195.9,250.0,1.8
2.0431569814682007,0.0010000000000000002,0.09999999999999999,32.0,922.5,2500.0,10.0,16.0,250.0,180.0,250.0,217.9,250.0,1.4,250.0,203.6,250.0,0.4,250.0,60.6,250.0,7.5,250.0,13.7,250.0,216.7,250.0,20.7
