LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.2942608833312987,0.0010000000000000002,0.0,8.0,558.2,2500.0,10.0,5.0,250.0,83.8,250.0,61.1,250.0,25.7,250.0,177.6,250.0,18.4,250.0,9.4,250.0,4.3,250.0,1.8,250.0,165.3,250.0,10.8
2.2542434453964235,0.0010000000000000002,0.09999999999999999,8.0,636.7,2500.0,10.0,5.0,250.0,142.1,250.0,121.4,250.0,12.3,250.0,150.8,250.0,9.7,250.0,26.0,250.0,8.1,250.0,3.9,250.0,155.8,250.0,6.6
2.1741581559181213,0.0010000000000000002,0.19999999999999998,8.0,610.0,2500.0,10.0,5.0,250.0,154.9,250.0,99.5,250.0,5.4,250.0,144.0,250.0,2.1,250.0,12.2,250.0,32.0,250.0,0.1,250.0,150.1,250.0,9.7
2.2221872091293333,0.0010000000000000002,0.3,8.0,586.1,2500.0,10.0,5.0,250.0,113.4,250.0,109.8,250.0,3.6,250.0,130.0,250.0,1.6,250.0,46.0,250.0,38.3,250.0,24.5,250.0,117.7,250.0,1.2
2.0104344487190247,0.0010000000000000002,0.39999999999999997,8.0,718.7,2500.0,10.0,5.0,250.0,123.1,250.0,149.8,250.0,1.5,250.0,143.0,250.0,4.0,250.0,79.7,250.0,24.8,250.0,5.4,250.0,183.9,250.0,3.5
1.8525247693061828,0.0010000000000000002,0.5,8.0,774.3,2500.0,10.0,5.0,250.0,187.6,250.0,128.9,250.0,15.1,250.0,163.8,250.0,6.7,250.0,65.1,250.0,32.6,250.0,20.5,250.0,134.1,250.0,19.9
1.8231617748737334,0.0010000000000000002,0.5999999999999999,8.0,1083.9,2500.0,10.0,5.0,250.0,170.6,250.0,231.9,250.0,39.1,250.0,178.0,250.0,34.4,250.0,123.0,250.0,68.5,250.0,12.1,250.0,219.4,250.0,6.9
1.39573335647583,0.0010000000000000002,0.7000000000000001,8.0,1102.2,2500.0,10.0,5.0,250.0,190.3,250.0,194.3,250.0,40.7,250.0,203.5,250.0,35.7,250.0,95.2,250.0,60.7,250.0,50.2,250.0,184.0,250.0,47.6
1.0943208515644074,0.0010000000000000002,0.7999999999999999,8.0,1323.9,2500.0,10.0,5.0,250.0,209.6,250.0,230.0,250.0,74.5,250.0,192.4,250.0,48.2,250.0,181.2,250.0,74.1,250.0,51.1,250.0,213.8,250.0,49.0
0.6549690138548613,0.0010000000000000002,0.9000000000000001,8.0,1545.5,2500.0,10.0,5.0,250.0,202.2,250.0,239.3,250.0,116.3,250.0,196.7,250.0,107.1,250.0,247.7,250.0,104.4,250.0,71.6,250.0,187.2,250.0,73.0
1.9024378895759582,0.0010000000000000002,0.0,32.0,1008.9,2500.0,10.0,5.0,250.0,219.5,250.0,223.9,250.0,6.7,250.0,220.1,250.0,1.1,250.0,77.7,250.0,19.7,250.0,6.4,250.0,208.4,250.0,25.4
1.7857316613197327,0.0010000000000000002,0.09999999999999999,32.0,1028.2,2500.0,10.0,5.0,250.0,212.0,250.0,239.2,250.0,6.2,250.0,222.5,250.0,8.3,250.0,55.9,250.0,28.6,250.0,10.9,250.0,238.6,250.0,6.0
