LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.340929937362671,0.0010000000000000002,0.0,8.0,528.0,2500.0,10.0,22.0,250.0,107.5,250.0,112.2,250.0,3.4,250.0,130.3,250.0,7.9,250.0,48.3,250.0,17.3,250.0,25.1,250.0,46.0,250.0,30.0
2.325047159194946,0.0010000000000000002,0.09999999999999999,8.0,509.4,2500.0,10.0,22.0,250.0,53.4,250.0,59.9,250.0,22.5,250.0,146.6,250.0,18.9,250.0,20.1,250.0,52.8,250.0,16.0,250.0,115.1,250.0,4.1
2.3776747226715087,0.0010000000000000002,0.19999999999999998,8.0,496.0,2500.0,10.0,22.0,250.0,87.4,250.0,23.9,250.0,16.1,250.0,94.6,250.0,18.5,250.0,73.1,250.0,0.4,250.0,40.1,250.0,83.1,250.0,58.8
2.1982192993164062,0.0010000000000000002,0.3,8.0,596.3,2500.0,10.0,22.0,250.0,139.8,250.0,73.0,250.0,15.7,250.0,140.2,250.0,3.4,250.0,40.9,250.0,26.5,250.0,17.6,250.0,123.1,250.0,16.1
2.0650168776512148,0.0010000000000000002,0.39999999999999997,8.0,607.7,2500.0,10.0,22.0,250.0,112.6,250.0,112.8,250.0,37.2,250.0,131.4,250.0,14.7,250.0,44.1,250.0,37.6,250.0,8.4,250.0,97.5,250.0,11.4
1.9395347356796264,0.0010000000000000002,0.5,8.0,765.9,2500.0,10.0,22.0,250.0,147.2,250.0,177.4,250.0,1.8,250.0,201.4,250.0,16.7,250.0,30.1,250.0,15.6,250.0,9.7,250.0,156.2,250.0,9.8
1.835174524784088,0.0010000000000000002,0.5999999999999999,8.0,871.3,2500.0,10.0,22.0,250.0,116.2,250.0,135.9,250.0,15.1,250.0,162.4,250.0,15.9,250.0,133.2,250.0,45.6,250.0,25.9,250.0,156.1,250.0,65.0
1.5139943778514862,0.0010000000000000002,0.7000000000000001,8.0,1097.5,2500.0,10.0,22.0,250.0,156.5,250.0,194.2,250.0,15.9,250.0,177.7,250.0,34.1,250.0,155.7,250.0,25.5,250.0,62.4,250.0,182.1,250.0,93.4
1.095541736483574,0.0010000000000000002,0.7999999999999999,8.0,1684.6,2500.0,10.0,22.0,250.0,200.7,250.0,229.9,250.0,64.7,250.0,204.3,250.0,101.6,250.0,206.5,250.0,121.9,250.0,211.8,250.0,183.4,250.0,159.8
0.6103258386254311,0.0010000000000000002,0.9000000000000001,8.0,1915.8,2500.0,10.0,22.0,250.0,210.1,250.0,246.6,250.0,104.0,250.0,217.0,250.0,110.1,250.0,247.8,250.0,156.3,250.0,241.3,250.0,178.7,250.0,203.9
2.1449017763137816,0.0010000000000000002,0.0,32.0,758.2,2500.0,10.0,22.0,250.0,132.5,250.0,162.7,250.0,0.8,250.0,210.4,250.0,2.1,250.0,33.2,250.0,49.1,250.0,2.8,250.0,143.0,250.0,21.6
2.02893887758255,0.0010000000000000002,0.09999999999999999,32.0,839.4,2500.0,10.0,22.0,250.0,145.9,250.0,180.2,250.0,1.3,250.0,205.4,250.0,1.1,250.0,79.9,250.0,8.0,250.0,29.9,250.0,182.2,250.0,5.5
1.960328793525696,0.0010000000000000002,0.19999999999999998,32.0,948.7,2500.0,10.0,22.0,250.0,179.0,250.0,187.8,250.0,4.0,250.0,208.1,250.0,0.9,250.0,94.0,250.0,27.6,250.0,22.7,250.0,204.1,250.0,20.5
