LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.398194694519043,0.0010000000000000002,0.0,8.0,451.5,2500.0,10.0,19.0,250.0,50.8,250.0,96.6,250.0,3.9,250.0,41.4,250.0,39.5,250.0,84.3,250.0,40.1,250.0,0.3,250.0,54.1,250.0,40.5
2.2467116594314573,0.0010000000000000002,0.09999999999999999,8.0,554.7,2500.0,10.0,19.0,250.0,60.8,250.0,47.4,250.0,8.2,250.0,149.7,250.0,6.0,250.0,53.0,250.0,48.0,250.0,7.3,250.0,169.4,250.0,4.9
2.235548400878906,0.0010000000000000002,0.19999999999999998,8.0,537.7,2500.0,10.0,19.0,250.0,72.6,250.0,154.8,250.0,11.3,250.0,86.2,250.0,22.5,250.0,20.0,250.0,34.0,250.0,9.2,250.0,125.5,250.0,1.6
2.060210347175598,0.0010000000000000002,0.3,8.0,697.5,2500.0,10.0,19.0,250.0,84.1,250.0,49.9,250.0,15.1,250.0,121.7,250.0,5.8,250.0,106.6,250.0,65.5,250.0,68.4,250.0,133.9,250.0,46.5
2.1221513986587524,0.0010000000000000002,0.39999999999999997,8.0,644.9,2500.0,10.0,19.0,250.0,136.2,250.0,146.7,250.0,0.5,250.0,108.2,250.0,0.0,250.0,54.2,250.0,19.0,250.0,11.1,250.0,144.0,250.0,25.0
2.0869474053382873,0.0010000000000000002,0.5,8.0,693.0,2500.0,10.0,19.0,250.0,99.1,250.0,131.4,250.0,2.3,250.0,157.4,250.0,15.8,250.0,57.1,250.0,33.4,250.0,17.9,250.0,128.3,250.0,50.3
1.9483092427253723,0.0010000000000000002,0.5999999999999999,8.0,917.2,2500.0,10.0,19.0,250.0,152.5,250.0,149.5,250.0,2.4,250.0,179.3,250.0,20.2,250.0,147.7,250.0,30.2,250.0,29.3,250.0,158.5,250.0,47.6
1.6602639108896255,0.0010000000000000002,0.7000000000000001,8.0,1175.0,2500.0,10.0,19.0,250.0,174.2,250.0,167.0,250.0,33.5,250.0,211.6,250.0,21.7,250.0,166.1,250.0,48.9,250.0,102.9,250.0,190.8,250.0,58.3
1.067396306991577,0.0010000000000000002,0.7999999999999999,8.0,1560.4,2500.0,10.0,19.0,250.0,202.9,250.0,223.8,250.0,55.5,250.0,188.3,250.0,81.0,250.0,226.5,250.0,94.7,250.0,167.5,250.0,174.0,250.0,146.2
0.48975901678204536,0.0010000000000000002,0.9000000000000001,8.0,1913.9,2500.0,10.0,19.0,250.0,205.8,250.0,243.5,250.0,118.2,250.0,206.1,250.0,106.0,250.0,249.9,250.0,170.5,250.0,240.6,250.0,170.7,250.0,202.6
2.0401999950408936,0.0010000000000000002,0.0,32.0,782.1,2500.0,10.0,19.0,250.0,113.7,250.0,170.0,250.0,0.6,250.0,177.3,250.0,8.4,250.0,51.1,250.0,33.7,250.0,13.9,250.0,205.3,250.0,8.1
2.0448736548423767,0.0010000000000000002,0.09999999999999999,32.0,927.2,2500.0,10.0,19.0,250.0,141.0,250.0,215.1,250.0,0.7,250.0,210.5,250.0,2.4,250.0,54.2,250.0,25.2,250.0,23.5,250.0,229.4,250.0,25.2
1.971321952342987,0.0010000000000000002,0.19999999999999998,32.0,946.7,2500.0,10.0,19.0,250.0,151.1,250.0,182.6,250.0,11.2,250.0,224.2,250.0,2.6,250.0,88.5,250.0,15.2,250.0,26.8,250.0,232.7,250.0,11.8
1.73103369474411,0.0010000000000000002,0.3,32.0,1069.1,2500.0,10.0,19.0,250.0,194.5,250.0,226.8,250.0,2.2,250.0,217.3,250.0,3.0,250.0,127.1,250.0,29.0,250.0,24.6,250.0,235.2,250.0,9.4
1.5936278104782104,0.0010000000000000002,0.39999999999999997,32.0,1163.1,2500.0,10.0,19.0,250.0,202.8,250.0,232.1,250.0,6.8,250.0,208.6,250.0,13.6,250.0,125.8,250.0,46.6,250.0,52.2,250.0,227.2,250.0,47.4
1.2409864127635957,0.0010000000000000002,0.5,32.0,1362.0,2500.0,10.0,19.0,250.0,201.6,250.0,232.2,250.0,15.1,250.0,210.6,250.0,18.6,250.0,214.5,250.0,65.7,250.0,108.2,250.0,204.8,250.0,90.7
0.9831899702548981,0.0010000000000000002,0.5999999999999999,32.0,1490.2,2500.0,10.0,19.0,250.0,196.6,250.0,228.9,250.0,31.7,250.0,207.3,250.0,30.0,250.0,224.7,250.0,109.9,250.0,159.8,250.0,180.4,250.0,120.9
0.8435430467128754,0.0010000000000000002,0.7000000000000001,32.0,1749.2,2500.0,10.0,19.0,250.0,216.9,250.0,229.0,250.0,66.0,250.0,208.4,250.0,79.6,250.0,249.2,250.0,114.7,250.0,224.1,250.0,197.6,250.0,163.7
0.619593471288681,0.0010000000000000002,0.7999999999999999,32.0,1912.8,2500.0,10.0,19.0,250.0,215.0,250.0,229.0,250.0,99.2,250.0,210.7,250.0,114.5,250.0,249.4,250.0,172.0,250.0,244.9,250.0,174.6,250.0,203.5
0.6033084355294704,0.0010000000000000002,0.9000000000000001,32.0,1976.4,2500.0,10.0,19.0,250.0,208.4,250.0,250.0,250.0,110.9,250.0,213.6,250.0,145.7,250.0,250.0,250.0,178.1,250.0,245.6,250.0,168.2,250.0,205.9
1.9400876045227051,0.0010000000000000002,0.0,64.0,1029.0,2500.0,10.0,19.0,250.0,212.8,250.0,207.8,250.0,0.2,250.0,227.8,250.0,1.1,250.0,85.7,250.0,38.8,250.0,15.5,250.0,225.3,250.0,14.0
