LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.3726486206054687,0.0010000000000000002,0.0,8.0,525.4,2500.0,10.0,16.0,250.0,65.1,250.0,76.5,250.0,23.6,250.0,123.5,250.0,16.3,250.0,50.3,250.0,37.2,250.0,0.0,250.0,80.4,250.0,52.5
1.7090118885040284,0.0010000000000000002,0.09999999999999999,8.0,858.9,2500.0,10.0,16.0,250.0,122.6,250.0,198.4,250.0,11.3,250.0,160.7,250.0,16.8,250.0,55.3,250.0,58.6,250.0,39.4,250.0,173.7,250.0,22.1
1.4090036630630494,0.0010000000000000002,0.19999999999999998,8.0,1156.8,2500.0,10.0,16.0,250.0,156.0,250.0,240.3,250.0,25.9,250.0,204.5,250.0,42.9,250.0,64.4,250.0,63.4,250.0,96.8,250.0,201.1,250.0,61.5
1.1797238290309906,0.0010000000000000002,0.3,8.0,1532.6,2500.0,10.0,16.0,250.0,193.9,250.0,240.3,250.0,42.0,250.0,207.2,250.0,84.9,250.0,176.2,250.0,94.3,250.0,172.3,250.0,201.9,250.0,119.6
0.9646571099758148,0.0010000000000000002,0.39999999999999997,8.0,1730.7,2500.0,10.0,16.0,250.0,190.4,250.0,240.7,250.0,61.1,250.0,207.2,250.0,112.8,250.0,226.4,250.0,128.9,250.0,222.0,250.0,184.3,250.0,156.9
0.8682075828313828,0.0010000000000000002,0.5,8.0,1855.1,2500.0,10.0,16.0,250.0,198.5,250.0,241.6,250.0,78.9,250.0,214.0,250.0,133.6,250.0,242.6,250.0,154.5,250.0,232.1,250.0,185.4,250.0,173.9
0.7025148868560791,0.0010000000000000002,0.5999999999999999,8.0,1913.4,2500.0,10.0,16.0,250.0,202.3,250.0,246.2,250.0,90.0,250.0,219.1,250.0,138.4,250.0,246.9,250.0,161.9,250.0,241.5,250.0,176.8,250.0,190.3
0.7400559157133102,0.0010000000000000002,0.7000000000000001,8.0,1968.9,2500.0,10.0,16.0,250.0,204.3,250.0,250.0,250.0,93.4,250.0,220.3,250.0,147.1,250.0,249.5,250.0,173.7,250.0,244.4,250.0,186.6,250.0,199.6
0.6810662463307381,0.0010000000000000002,0.7999999999999999,8.0,2007.9,2500.0,10.0,16.0,250.0,205.2,250.0,250.0,250.0,107.8,250.0,221.3,250.0,158.4,250.0,249.8,250.0,182.4,250.0,245.6,250.0,181.1,250.0,206.3
0.7982945024967194,0.0010000000000000002,0.9000000000000001,8.0,2034.8,2500.0,10.0,16.0,250.0,208.2,250.0,250.0,250.0,114.9,250.0,223.3,250.0,166.5,250.0,250.0,250.0,189.7,250.0,243.9,250.0,171.4,250.0,216.9
