LOSS,LEARNING_RATE,MOMENTUM,NEURON_COUNT,HIT,TOTAL,EPOCH,FEATURE_COUNT,increased_binding_protein_totals,increased_binding_protein_hits,decreased_binding_protein_totals,decreased_binding_protein_hits,negative_totals,negative_hits,primary_hypothyroid_totals,primary_hypothyroid_hits,compensated_hypothyroid_totals,compensated_hypothyroid_hits,secondary_hypothyroid_totals,secondary_hypothyroid_hits,replacement_therapy_totals,replacement_therapy_hits,underreplacement_totals,underreplacement_hits,overreplacement_totals,overreplacement_hits,discordant_totals,discordant_hit
2.3692507266998293,0.0010000000000000002,0.0,8.0,484.7,2500.0,10.0,10.0,250.0,30.9,250.0,86.2,250.0,18.3,250.0,115.0,250.0,6.0,250.0,51.4,250.0,58.1,250.0,2.0,250.0,87.0,250.0,29.8
1.8245142102241516,0.0010000000000000002,0.09999999999999999,8.0,843.7,2500.0,10.0,10.0,250.0,105.8,250.0,161.9,250.0,3.9,250.0,208.1,250.0,7.2,250.0,52.4,250.0,34.5,250.0,25.3,250.0,203.3,250.0,41.3
1.19239884018898,0.0010000000000000002,0.19999999999999998,8.0,1250.4,2500.0,10.0,10.0,250.0,173.9,250.0,214.6,250.0,22.1,250.0,211.7,250.0,30.3,250.0,129.3,250.0,67.3,250.0,98.3,250.0,224.6,250.0,78.3
1.2822377741336823,0.0010000000000000002,0.3,8.0,1567.1,2500.0,10.0,10.0,250.0,195.7,250.0,225.4,250.0,43.4,250.0,208.6,250.0,69.6,250.0,199.9,250.0,131.7,250.0,175.0,250.0,193.9,250.0,123.9
0.7831041216850281,0.0010000000000000002,0.39999999999999997,8.0,1786.9,2500.0,10.0,10.0,250.0,209.2,250.0,235.0,250.0,67.2,250.0,204.0,250.0,107.3,250.0,234.3,250.0,133.5,250.0,226.2,250.0,199.3,250.0,170.9
0.6477285385131836,0.0010000000000000002,0.5,8.0,1907.0,2500.0,10.0,10.0,250.0,204.8,250.0,242.4,250.0,92.2,250.0,208.0,250.0,123.8,250.0,243.7,250.0,163.5,250.0,240.1,250.0,196.5,250.0,192.0
0.6566983848810196,0.0010000000000000002,0.5999999999999999,8.0,1953.5,2500.0,10.0,10.0,250.0,206.8,250.0,248.7,250.0,90.9,250.0,216.1,250.0,144.9,250.0,247.5,250.0,168.4,250.0,244.1,250.0,191.7,250.0,194.4
0.46291823387145997,0.0010000000000000002,0.7000000000000001,8.0,1978.8,2500.0,10.0,10.0,250.0,202.8,250.0,248.7,250.0,101.7,250.0,215.0,250.0,151.1,250.0,249.0,250.0,193.2,250.0,244.3,250.0,174.4,250.0,198.6
0.5413052484393119,0.0010000000000000002,0.7999999999999999,8.0,1998.8,2500.0,10.0,10.0,250.0,204.5,250.0,249.8,250.0,111.0,250.0,220.3,250.0,146.5,250.0,249.5,250.0,182.2,250.0,244.7,250.0,185.5,250.0,204.8
0.2787351205945015,0.0010000000000000002,0.9000000000000001,8.0,2009.9,2500.0,10.0,10.0,250.0,203.1,250.0,250.0,250.0,129.9,250.0,217.9,250.0,146.2,250.0,248.9,250.0,183.8,250.0,244.9,250.0,183.0,250.0,202.2
1.930121910572052,0.0010000000000000002,0.0,32.0,918.4,2500.0,10.0,10.0,250.0,207.2,250.0,160.0,250.0,3.6,250.0,222.6,250.0,3.4,250.0,73.1,250.0,17.1,250.0,18.2,250.0,207.5,250.0,5.7
1.0605082392692566,0.0010000000000000002,0.09999999999999999,32.0,1527.6,2500.0,10.0,10.0,250.0,214.0,250.0,232.5,250.0,22.9,250.0,212.6,250.0,38.3,250.0,242.2,250.0,106.5,250.0,153.8,250.0,208.4,250.0,96.4
